source name	characteristics[age]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[cell type]	characteristics[compound]	characteristics[concentration of compound]	characteristics[developmental stage]	characteristics[disease]	characteristics[enrichment process]	characteristics[individual]	characteristics[organism part]	characteristics[organism]	characteristics[sex]	assay name	technology type	comment[cleavage agent details]	comment[cleavage agent details]	comment[data file]	comment[dissociation method]	comment[fraction identifier]	comment[fractionation method]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[technical replicate]	factor value[compound]
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr28_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr28_rerun.raw	higher energy beam-type collision-induced dissociation	28	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr29	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr29.raw	higher energy beam-type collision-induced dissociation	29	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr29_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr29_rerun.raw	higher energy beam-type collision-induced dissociation	29	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr30	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr30.raw	higher energy beam-type collision-induced dissociation	30	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr31	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr31.raw	higher energy beam-type collision-induced dissociation	31	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr32	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr32.raw	higher energy beam-type collision-induced dissociation	32	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr33	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr33.raw	higher energy beam-type collision-induced dissociation	33	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr34	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr34.raw	higher energy beam-type collision-induced dissociation	34	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr35	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr35.raw	higher energy beam-type collision-induced dissociation	35	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_3	Not available	Not available	3	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr41	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr41.raw	higher energy beam-type collision-induced dissociation	41	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr10	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr10.raw	higher energy beam-type collision-induced dissociation	10	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr11	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr11.raw	higher energy beam-type collision-induced dissociation	11	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr12	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr12.raw	higher energy beam-type collision-induced dissociation	12	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr13	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr13.raw	higher energy beam-type collision-induced dissociation	13	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr14	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr14.raw	higher energy beam-type collision-induced dissociation	14	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr15	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr15.raw	higher energy beam-type collision-induced dissociation	15	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr16	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr16.raw	higher energy beam-type collision-induced dissociation	16	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr20	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr20.raw	higher energy beam-type collision-induced dissociation	20	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr20_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr20_II.raw	higher energy beam-type collision-induced dissociation	20	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr21	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr21.raw	higher energy beam-type collision-induced dissociation	21	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr21_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr21_II.raw	higher energy beam-type collision-induced dissociation	21	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr22	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr22.raw	higher energy beam-type collision-induced dissociation	22	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr22_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr22_II.raw	higher energy beam-type collision-induced dissociation	22	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr23	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr23.raw	higher energy beam-type collision-induced dissociation	23	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr23_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr23_II.raw	higher energy beam-type collision-induced dissociation	23	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr24	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr24.raw	higher energy beam-type collision-induced dissociation	24	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr24_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr24_II.raw	higher energy beam-type collision-induced dissociation	24	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr25	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr25.raw	higher energy beam-type collision-induced dissociation	25	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr25_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr25_II.raw	higher energy beam-type collision-induced dissociation	25	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr26	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr26.raw	higher energy beam-type collision-induced dissociation	26	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr27	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr27.raw	higher energy beam-type collision-induced dissociation	27	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr28	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr28.raw	higher energy beam-type collision-induced dissociation	28	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR4_BioRep_1	Not available	Not available	1	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr33	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr33.raw	higher energy beam-type collision-induced dissociation	33	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
