Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[cell type]	Characteristics[cell line]	Characteristics[enrichment process]	Characteristics[disease]	Characteristics[biological replicate]	Assay Name	Comment[technical replicate]	Comment[fraction identifier]	Comment[file uri]	Characteristics[developmental stage]	Comment[instrument]	Comment[label]	Comment[cleavage agent details]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[dissociation method]	Comment[collision energy]	Comment[precursor mass tolerance]	Comment[fragment mass tolerance]	Comment[data file]	Material Type
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 219	2	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr01.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr01.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 220	2	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr02.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr02.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 221	2	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr03.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr03.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 222	2	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr04.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr04.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 223	2	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr05.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr05.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 224	2	6	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr06.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr06.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 225	2	7	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr07.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr07.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 226	2	8	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr08.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr08.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 227	2	9	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr09.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr09.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 228	2	10	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr10.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr10.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 229	2	11	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr11.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr11.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 230	2	12	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr12.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr12.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 231	2	13	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr13.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr13.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 232	2	14	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr14.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr14.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 233	2	15	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr15.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr15.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 234	2	16	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr16.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr16.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 235	2	17	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr17.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr17.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 236	2	18	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr18.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr18.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 237	2	19	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr19.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr19.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 238	2	20	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr20.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr20.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 239	2	21	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr21.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr21.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 240	2	22	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr22.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr22.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 241	2	23	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr23.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr23.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 242	2	24	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr24.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr24.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 243	2	25	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr25.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr25.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 244	2	26	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr26.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr26.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 245	2	27	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr27.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr27.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 246	2	28	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr28.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr28.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 247	2	29	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr29.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr29.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 248	2	30	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr30.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr30.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 249	2	31	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr31.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr31.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 250	2	32	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr32.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr32.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 251	2	33	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr33.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr33.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 252	2	34	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr34.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr34.raw	cell
Sample 4	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	enrichment of phosphorylated Protein	Breast cancer	2	run 253	2	35	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr35.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_1mgIPG25-37_fr35.raw	cell
